x,y,r,g,b,opacity
58,23,32,59,178,1.0
59,23,33,59,178,1.0
60,23,32,59,178,1.0
61,23,32,59,177,1.0
62,23,32,59,178,1.0
63,23,32,59,178,1.0
64,23,32,58,177,1.0
65,23,32,58,177,1.0
66,23,32,58,177,1.0
67,23,32,58,178,0.9
68,23,32,59,177,0.7
69,23,32,59,178,1.0
70,23,33,59,178,1.0
71,23,32,59,178,1.0
72,23,32,59,178,1.0
73,23,32,59,178,1.0
74,23,32,59,178,1.0
75,23,32,59,178,1.0
76,23,33,59,178,1.0
77,23,32,59,177,1.0
78,23,33,59,177,1.0
79,23,32,59,178,0.9
80,23,33,59,177,0.4
81,23,33,58,178,0.0
87,23,32,59,177,0.0
88,23,32,59,177,0.5
89,23,32,59,178,1.0
90,23,32,59,178,1.0
91,23,32,59,178,1.0
92,23,32,59,178,1.0
93,23,32,59,178,1.0
94,23,33,58,178,1.0
95,23,32,58,178,1.0
96,23,32,59,178,1.0
97,23,32,59,178,1.0
98,23,32,59,178,1.0
99,23,32,59,178,1.0
100,23,33,59,178,0.8
101,23,33,59,178,0.2
115,23,33,59,177,0.2
116,23,32,58,177,0.6
117,23,33,59,178,1.0
118,23,32,59,178,1.0
119,23,33,59,178,1.0
120,23,32,58,178,1.0
121,23,33,58,178,1.0
122,23,33,59,178,1.0
123,23,32,59,178,1.0
124,23,33,59,178,1.0
125,23,32,59,178,1.0
126,23,32,59,178,1.0
127,23,33,59,178,1.0
128,23,33,59,178,1.0
129,23,33,59,178,0.5
130,23,33,59,177,0.1
8,24,33,58,177,0.1
9,24,33,58,178,0.7
10,24,33,58,178,1.0
11,24,33,59,178,1.0
12,24,33,59,178,1.0
13,24,32,59,178,1.0
14,24,32,59,178,1.0
15,24,33,59,178,1.0
16,24,32,58,178,1.0
17,24,33,59,178,1.0
18,24,33,58,177,1.0
19,24,32,59,177,1.0
20,24,32,59,178,1.0
21,24,32,58,178,0.6
22,24,33,58,178,0.1
34,24,33,59,178,0.0
35,24,33,59,178,0.3
36,24,33,59,178,0.7
37,24,32,59,178,1.0
38,24,32,59,178,1.0
39,24,32,58,178,1.0
40,24,32,59,178,1.0
41,24,32,59,178,1.0
42,24,33,59,178,1.0
43,24,32,58,178,1.0
44,24,32,58,178,1.0
45,24,33,58,178,1.0
46,24,33,58,178,1.0
47,24,33,59,178,1.0
48,24,32,59,178,1.0
49,24,32,59,177,0.6
50,24,32,58,177,0.1
56,24,32,58,178,0.1
57,24,32,58,178,0.7
58,24,32,59,178,1.0
59,24,33,59,178,1.0
60,24,33,59,178,1.0
61,24,32,59,178,1.0
62,24,32,59,178,1.0
63,24,33,58,178,1.0
64,24,32,59,178,1.0
65,24,32,59,178,1.0
66,24,33,58,178,1.0
67,24,32,59,178,1.0
68,24,32,59,177,1.0
69,24,32,59,178,1.0
70,24,33,59,178,1.0
71,24,33,59,178,1.0
72,24,33,59,178,1.0
73,24,32,59,178,1.0
74,24,32,59,178,1.0
75,24,32,59,178,1.0
76,24,33,59,178,1.0
77,24,32,59,178,1.0
78,24,33,59,178,0.9
79,24,33,59,178,0.5
80,24,33,59,177,0.1
87,24,32,59,178,0.1
88,24,33,59,178,0.6
89,24,33,59,178,1.0
90,24,32,59,178,1.0
91,24,32,59,178,1.0
92,24,32,59,178,1.0
93,24,33,59,178,1.0
94,24,33,58,178,1.0
95,24,32,59,177,1.0
96,24,33,59,178,1.0
97,24,32,59,178,1.0
98,24,33,58,178,1.0
99,24,32,58,178,1.0
100,24,32,59,178,0.7
101,24,32,59,178,0.1
113,24,33,57,178,0.0
114,24,33,58,178,0.2
115,24,33,59,178,0.7
116,24,33,59,178,1.0
117,24,33,59,178,1.0
118,24,32,59,178,1.0
119,24,32,59,178,1.0
120,24,32,59,178,1.0
121,24,33,59,178,1.0
122,24,33,59,178,1.0
123,24,33,59,178,1.0
124,24,33,59,178,1.0
125,24,33,59,178,1.0
126,24,32,59,178,1.0
127,24,33,59,178,1.0
128,24,33,59,178,0.7
129,24,33,59,177,0.2
8,25,33,59,177,0.2
9,25,33,59,178,0.8
10,25,33,59,178,1.0
11,25,33,59,178,1.0
12,25,33,59,178,1.0
13,25,33,59,178,1.0
14,25,33,59,178,1.0
15,25,33,59,178,1.0
16,25,33,59,178,1.0
17,25,33,59,178,1.0
18,25,33,59,178,1.0
19,25,33,59,178,1.0
20,25,32,59,178,1.0
21,25,32,58,178,0.4
22,25,32,58,178,0.0
32,25,32,59,177,0.0
33,25,32,59,178,0.2
34,25,33,59,178,0.5
35,25,33,59,178,0.8
36,25,33,59,178,1.0
37,25,32,59,178,1.0
38,25,32,58,178,1.0
39,25,32,59,178,1.0
40,25,32,59,178,1.0
41,25,33,59,178,1.0
42,25,33,59,178,1.0
43,25,32,59,177,1.0
44,25,32,59,178,1.0
45,25,33,59,178,1.0
46,25,32,59,178,1.0
47,25,33,59,178,1.0
48,25,32,59,178,0.7
49,25,32,59,178,0.2
56,25,33,58,178,0.0
57,25,33,59,178,0.5
58,25,33,59,177,1.0
59,25,33,59,178,1.0
60,25,32,59,178,1.0
61,25,32,59,177,1.0
62,25,32,59,177,1.0
63,25,33,59,178,1.0
64,25,33,59,178,1.0
65,25,33,59,177,1.0
66,25,33,59,177,1.0
67,25,33,59,178,1.0
68,25,32,58,177,1.0
69,25,32,59,178,1.0
70,25,33,59,178,1.0
71,25,32,59,178,1.0
72,25,32,59,178,1.0
73,25,32,59,178,1.0
74,25,32,59,178,1.0
75,25,32,59,178,1.0
76,25,33,59,178,1.0
77,25,32,59,178,0.9
78,25,33,59,178,0.5
79,25,33,59,178,0.1
87,25,32,59,178,0.1
88,25,32,59,178,0.8
89,25,32,59,178,1.0
90,25,32,59,178,1.0
91,25,32,59,178,1.0
92,25,32,59,178,1.0
93,25,33,59,178,1.0
94,25,33,59,178,1.0
95,25,33,59,178,1.0
96,25,33,59,178,1.0
97,25,33,59,178,1.0
98,25,33,59,178,1.0
99,25,33,59,178,1.0
100,25,32,59,178,0.5
101,25,33,59,178,0.0
111,25,33,58,177,0.0
112,25,32,58,177,0.2
113,25,33,59,178,0.4
114,25,33,59,178,0.8
115,25,33,59,178,1.0
116,25,33,59,178,1.0
117,25,33,59,178,1.0
118,25,33,58,178,1.0
119,25,33,59,178,1.0
120,25,33,59,178,1.0
121,25,33,59,178,1.0
122,25,33,59,178,1.0
123,25,33,59,178,1.0
124,25,33,59,178,1.0
125,25,33,59,178,1.0
126,25,33,59,178,1.0
127,25,33,59,178,0.8
128,25,33,58,178,0.2
129,25,31,57,177,0.0
8,26,32,58,178,0.3
9,26,33,59,178,0.9
10,26,33,59,178,1.0
11,26,33,59,178,1.0
12,26,33,59,178,1.0
13,26,33,59,178,1.0
14,26,33,59,178,1.0
15,26,33,59,178,1.0
16,26,33,59,178,1.0
17,26,33,59,178,1.0
18,26,33,59,178,1.0
19,26,33,59,178,1.0
20,26,33,59,178,0.9
21,26,32,59,178,0.3
28,26,32,59,178,0.0
29,26,33,58,178,0.0
30,26,32,59,178,0.1
31,26,33,59,178,0.3
32,26,32,59,177,0.5
33,26,32,59,177,0.8
34,26,33,59,178,0.9
35,26,33,59,178,1.0
36,26,33,59,178,1.0
37,26,32,59,178,1.0
38,26,32,59,178,1.0
39,26,33,59,178,1.0
40,26,33,59,178,1.0
41,26,32,59,178,1.0
42,26,33,59,178,1.0
43,26,33,59,178,1.0
44,26,32,59,178,1.0
45,26,33,59,178,1.0
46,26,33,59,178,1.0
47,26,33,59,178,0.7
48,26,33,59,178,0.2
49,26,32,59,178,0.0
57,26,32,59,177,0.3
58,26,32,59,177,0.9
59,26,33,59,178,1.0
60,26,32,59,178,1.0
61,26,33,59,177,1.0
62,26,32,59,178,1.0
63,26,32,59,178,1.0
64,26,33,59,178,1.0
65,26,33,59,178,1.0
66,26,33,59,178,1.0
67,26,33,59,178,1.0
68,26,32,59,177,1.0
69,26,32,59,177,1.0
70,26,33,59,178,1.0
71,26,32,59,178,1.0
72,26,33,59,178,1.0
73,26,32,59,178,1.0
74,26,33,59,178,1.0
75,26,33,59,177,1.0
76,26,33,59,178,1.0
77,26,33,59,178,0.6
78,26,32,59,178,0.1
87,26,32,59,178,0.3
88,26,32,59,178,0.9
89,26,32,59,177,1.0
90,26,32,59,177,1.0
91,26,33,59,178,1.0
92,26,33,59,178,1.0
93,26,33,59,178,1.0
94,26,33,59,178,1.0
95,26,33,59,178,1.0
96,26,33,59,178,1.0
97,26,33,59,178,1.0
98,26,33,59,178,1.0
99,26,33,59,178,0.9
100,26,33,59,178,0.3
107,26,30,58,175,0.0
108,26,31,59,177,0.0
109,26,33,59,178,0.1
110,26,32,59,178,0.2
111,26,32,59,178,0.5
112,26,33,59,178,0.7
113,26,33,59,178,0.9
114,26,33,59,178,1.0
115,26,33,59,178,1.0
116,26,33,59,178,1.0
117,26,33,59,178,1.0
118,26,33,59,178,1.0
119,26,33,59,178,1.0
120,26,33,59,178,1.0
121,26,33,59,178,1.0
122,26,33,59,178,1.0
123,26,33,59,178,1.0
124,26,33,59,178,1.0
125,26,33,59,178,1.0
126,26,33,59,178,0.8
127,26,33,59,178,0.3
128,26,33,57,177,0.0
7,27,32,58,177,0.0
8,27,32,58,177,0.5
9,27,33,59,178,1.0
10,27,33,59,178,1.0
11,27,33,59,178,1.0
12,27,33,59,178,1.0
13,27,33,59,178,1.0
14,27,33,59,178,1.0
15,27,33,59,178,1.0
16,27,33,59,178,1.0
17,27,33,59,178,1.0
18,27,33,59,178,1.0
19,27,33,59,178,1.0
20,27,33,59,178,0.8
21,27,33,59,178,0.3
22,27,32,59,177,0.2
23,27,32,59,177,0.2
24,27,32,59,177,0.2
25,27,33,59,177,0.2
26,27,33,59,177,0.2
27,27,33,59,178,0.3
28,27,32,59,178,0.4
29,27,33,59,178,0.5
30,27,33,59,178,0.7
31,27,33,59,178,0.9
32,27,32,59,178,1.0
33,27,32,59,178,1.0
34,27,32,59,178,1.0
35,27,33,59,178,1.0
36,27,33,59,178,1.0
37,27,32,59,178,1.0
38,27,33,59,178,1.0
39,27,33,59,178,1.0
40,27,33,59,178,1.0
41,27,33,59,178,1.0
42,27,33,59,178,1.0
43,27,32,59,178,1.0
44,27,32,59,178,1.0
45,27,33,59,178,0.9
46,27,33,59,178,0.6
47,27,33,59,178,0.2
48,27,35,59,178,0.0
57,27,32,59,178,0.1
58,27,32,59,178,0.7
59,27,33,59,178,1.0
60,27,33,59,178,1.0
61,27,33,59,178,1.0
62,27,33,59,178,1.0
63,27,32,59,178,1.0
64,27,33,59,178,1.0
65,27,33,59,178,1.0
66,27,33,59,178,1.0
67,27,33,59,178,1.0
68,27,33,59,178,1.0
69,27,33,59,178,1.0
70,27,33,59,178,1.0
71,27,33,59,178,1.0
72,27,33,59,178,1.0
73,27,32,59,178,1.0
74,27,33,59,178,1.0
75,27,33,59,178,1.0
76,27,33,59,178,0.6
77,27,33,58,177,0.1
86,27,31,58,178,0.0
87,27,32,59,178,0.4
88,27,33,59,178,1.0
89,27,33,59,178,1.0
90,27,32,59,178,1.0
91,27,33,59,178,1.0
92,27,33,59,178,1.0
93,27,33,59,178,1.0
94,27,33,59,178,1.0
95,27,33,58,178,1.0
96,27,33,59,178,1.0
97,27,33,59,178,1.0
98,27,33,59,178,1.0
99,27,33,59,178,0.9
100,27,33,58,177,0.3
101,27,33,59,178,0.2
102,27,33,59,177,0.2
103,27,32,59,177,0.2
104,27,33,58,178,0.2
105,27,33,58,178,0.2
106,27,33,58,178,0.3
107,27,33,59,178,0.4
108,27,32,59,177,0.5
109,27,33,59,177,0.7
110,27,33,59,177,0.9
111,27,32,59,177,1.0
112,27,33,58,178,1.0
113,27,33,59,178,1.0
114,27,33,59,178,1.0
115,27,33,59,178,1.0
116,27,33,59,178,1.0
117,27,32,59,178,1.0
118,27,33,59,178,1.0
119,27,33,59,178,1.0
120,27,33,59,178,1.0
121,27,33,59,178,1.0
122,27,33,59,178,1.0
123,27,33,59,178,1.0
124,27,32,59,178,1.0
125,27,33,58,178,0.7
126,27,32,58,177,0.2
127,27,32,59,178,0.0
7,28,32,59,178,0.1
8,28,32,59,178,0.7
9,28,33,59,178,1.0
10,28,33,59,178,1.0
11,28,33,59,178,1.0
12,28,33,59,178,1.0
13,28,33,59,178,1.0
14,28,33,59,178,1.0
15,28,33,59,178,1.0
16,28,33,59,178,1.0
17,28,33,59,178,1.0
18,28,33,59,178,1.0
19,28,33,59,178,1.0
20,28,33,59,178,0.9
21,28,33,59,178,0.8
22,28,32,59,178,0.8
23,28,32,59,177,0.8
24,28,33,59,177,0.8
25,28,33,59,177,0.8
26,28,33,59,177,0.8
27,28,33,59,178,0.9
28,28,32,59,178,0.9
29,28,33,59,178,1.0
30,28,33,59,178,1.0
31,28,33,59,178,1.0
32,28,33,59,178,1.0
33,28,33,59,178,1.0
34,28,32,59,178,1.0
35,28,33,59,178,1.0
36,28,33,59,178,1.0
37,28,33,59,178,1.0
38,28,33,59,178,1.0
39,28,33,59,178,1.0
40,28,33,58,178,1.0
41,28,33,59,178,1.0
42,28,33,59,178,1.0
43,28,32,59,178,1.0
44,28,33,59,178,0.9
45,28,33,59,178,0.5
46,28,33,59,178,0.1
47,28,33,59,178,0.0
57,28,32,58,178,0.0
58,28,33,59,178,0.5
59,28,33,59,178,1.0
60,28,33,59,178,1.0
61,28,33,59,178,1.0
62,28,33,59,178,1.0
63,28,33,59,178,1.0
64,28,33,59,178,1.0
65,28,33,59,178,1.0
66,28,33,59,178,1.0
67,28,33,59,178,1.0
68,28,33,59,178,1.0
69,28,33,59,178,1.0
70,28,33,59,178,1.0
71,28,33,59,178,1.0
72,28,33,59,178,1.0
73,28,33,59,178,1.0
74,28,33,59,178,1.0
75,28,33,59,178,0.7
76,28,32,59,178,0.2
77,28,35,55,174,0.0
86,28,32,59,178,0.0
87,28,33,59,178,0.6
88,28,33,59,178,1.0
89,28,33,59,178,1.0
90,28,33,59,178,1.0
91,28,33,59,178,1.0
92,28,33,59,178,1.0
93,28,33,59,178,1.0
94,28,33,59,177,1.0
95,28,33,58,177,1.0
96,28,33,58,177,1.0
97,28,33,59,177,1.0
98,28,33,59,178,1.0
99,28,33,59,178,0.9
100,28,33,59,178,0.8
101,28,33,58,178,0.8
102,28,33,59,177,0.8
103,28,33,59,178,0.8
104,28,33,58,178,0.8
105,28,33,58,178,0.8
106,28,33,59,178,0.9
107,28,33,59,178,0.9
108,28,33,59,178,1.0
109,28,33,59,178,1.0
110,28,33,59,178,1.0
111,28,33,58,177,1.0
112,28,33,58,177,1.0
113,28,33,58,178,1.0
114,28,33,58,178,1.0
115,28,33,59,178,1.0
116,28,33,59,178,1.0
117,28,33,59,178,1.0
118,28,33,58,178,1.0
119,28,33,59,178,1.0
120,28,33,59,178,1.0
121,28,33,59,178,1.0
122,28,33,58,178,1.0
123,28,33,59,178,0.9
124,28,32,58,178,0.6
125,28,32,58,178,0.2
126,28,34,58,178,0.0
7,29,32,59,178,0.2
8,29,33,59,178,0.8
9,29,33,59,178,1.0
10,29,33,59,178,1.0
11,29,33,58,177,1.0
12,29,33,58,177,1.0
13,29,33,59,177,1.0
14,29,33,59,177,1.0
15,29,33,59,177,1.0
16,29,33,59,177,1.0
17,29,33,59,178,1.0
18,29,33,59,178,1.0
19,29,33,59,177,1.0
20,29,33,59,177,1.0
21,29,33,59,178,1.0
22,29,33,59,177,1.0
23,29,33,59,177,1.0
24,29,33,59,177,1.0
25,29,33,59,178,1.0
26,29,33,59,178,1.0
27,29,33,59,177,1.0
28,29,32,59,177,1.0
29,29,33,59,178,1.0
30,29,33,59,177,1.0
31,29,33,59,177,1.0
32,29,33,59,177,1.0
33,29,32,59,177,1.0
34,29,33,59,177,1.0
35,29,33,59,177,1.0
36,29,33,59,177,1.0
37,29,33,59,178,1.0
38,29,33,59,177,1.0
39,29,32,59,177,1.0
40,29,33,59,177,1.0
41,29,33,59,177,1.0
42,29,33,59,177,1.0
43,29,33,58,177,0.7
44,29,33,58,178,0.3
45,29,33,59,178,0.1
58,29,33,59,177,0.3
59,29,33,59,177,0.8
60,29,33,59,177,1.0
61,29,33,59,178,1.0
62,29,33,59,177,1.0
63,29,33,59,178,1.0
64,29,32,59,177,1.0
65,29,33,59,177,1.0
66,29,33,59,177,1.0
67,29,32,59,178,1.0
68,29,33,59,178,1.0
69,29,33,59,177,1.0
70,29,33,59,177,1.0
71,29,33,59,177,1.0
72,29,33,59,178,1.0
73,29,33,59,177,1.0
74,29,33,59,177,0.8
75,29,33,59,178,0.2
76,29,34,59,178,0.0
86,29,32,59,178,0.1
87,29,32,59,177,0.7
88,29,33,59,178,1.0
89,29,33,59,177,1.0
90,29,32,59,177,1.0
91,29,33,59,177,1.0
92,29,33,59,177,1.0
93,29,33,59,178,1.0
94,29,33,59,177,1.0
95,29,33,59,177,1.0
96,29,33,59,177,1.0
97,29,32,59,177,1.0
98,29,33,59,178,1.0
99,29,33,59,178,1.0
100,29,33,59,177,1.0
101,29,33,59,177,1.0
102,29,33,58,177,1.0
103,29,33,59,178,1.0
104,29,33,58,177,1.0
105,29,33,59,177,1.0
106,29,33,59,178,1.0
107,29,33,59,178,1.0
108,29,33,59,178,1.0
109,29,33,59,178,1.0
110,29,33,59,178,1.0
111,29,33,59,177,1.0
112,29,33,59,178,1.0
113,29,33,59,177,1.0
114,29,33,59,177,1.0
115,29,33,59,178,1.0
116,29,33,59,178,1.0
117,29,33,59,177,1.0
118,29,33,59,177,1.0
119,29,33,58,178,1.0
120,29,33,59,178,1.0
121,29,33,58,177,1.0
122,29,33,58,177,0.8
123,29,33,58,178,0.4
124,29,33,58,178,0.1
7,30,33,59,177,0.3
8,30,33,59,177,0.9
9,30,33,59,178,1.0
10,30,33,58,178,1.0
11,30,33,58,178,1.0
12,30,33,58,178,1.0
13,30,33,58,178,1.0
14,30,33,59,177,1.0
15,30,33,59,177,1.0
16,30,33,59,177,1.0
17,30,33,59,178,1.0
18,30,33,59,177,1.0
19,30,33,59,177,1.0
20,30,33,59,177,1.0
21,30,33,59,178,1.0
22,30,33,59,177,1.0
23,30,33,59,178,1.0
24,30,33,59,178,1.0
25,30,32,59,177,1.0
26,30,33,59,178,1.0
27,30,33,58,178,1.0
28,30,33,59,178,1.0
29,30,32,59,178,1.0
30,30,32,59,177,1.0
31,30,33,59,177,1.0
32,30,32,59,177,1.0
33,30,32,59,178,1.0
34,30,33,59,178,1.0
35,30,33,59,177,1.0
36,30,33,59,177,1.0
37,30,32,59,178,1.0
38,30,33,59,178,1.0
39,30,32,59,177,1.0
40,30,32,59,178,1.0
41,30,33,59,177,0.8
42,30,32,59,177,0.5
43,30,32,59,177,0.2
44,30,33,58,176,0.0
58,30,32,59,177,0.1
59,30,32,59,178,0.7
60,30,33,59,178,1.0
61,30,33,59,178,1.0
62,30,33,59,177,1.0
63,30,33,59,178,1.0
64,30,32,59,177,1.0
65,30,32,59,177,1.0
66,30,33,59,177,1.0
67,30,33,59,177,1.0
68,30,33,59,178,1.0
69,30,32,59,177,1.0
70,30,33,59,177,1.0
71,30,33,59,178,1.0
72,30,33,59,178,1.0
73,30,33,59,177,0.8
74,30,32,59,177,0.3
75,30,33,57,176,0.0
86,30,32,59,178,0.2
87,30,32,59,178,0.9
88,30,33,59,178,1.0
89,30,33,59,177,1.0
90,30,33,59,177,1.0
91,30,32,59,177,1.0
92,30,33,59,177,1.0
93,30,33,59,178,1.0
94,30,33,59,178,1.0
95,30,32,59,178,1.0
96,30,33,59,178,1.0
97,30,33,59,178,1.0
98,30,33,59,178,1.0
99,30,33,59,178,1.0
100,30,33,59,178,1.0
101,30,33,59,178,1.0
102,30,33,59,178,1.0
103,30,33,59,178,1.0
104,30,33,59,178,1.0
105,30,33,59,178,1.0
106,30,33,59,178,1.0
107,30,32,59,178,1.0
108,30,33,59,178,1.0
109,30,33,59,178,1.0
110,30,33,59,178,1.0
111,30,32,59,178,1.0
112,30,33,59,178,1.0
113,30,33,59,178,1.0
114,30,33,59,178,1.0
115,30,33,59,178,1.0
116,30,33,59,178,1.0
117,30,33,59,178,1.0
118,30,33,59,178,1.0
119,30,33,59,178,1.0
120,30,33,59,178,0.8
121,30,33,58,178,0.5
122,30,33,58,177,0.2
123,30,31,57,177,0.0
6,31,32,59,177,0.0
7,31,33,59,177,0.5
8,31,33,59,178,1.0
9,31,33,59,178,1.0
10,31,33,58,178,1.0
11,31,33,59,178,1.0
12,31,33,59,178,1.0
13,31,33,59,178,1.0
14,31,33,59,178,1.0
15,31,33,59,178,1.0
16,31,33,59,178,1.0
17,31,33,59,178,1.0
18,31,33,59,178,1.0
19,31,33,59,178,1.0
20,31,33,59,178,1.0
21,31,33,59,178,1.0
22,31,33,59,178,1.0
23,31,33,59,178,1.0
24,31,33,59,178,1.0
25,31,32,59,178,1.0
26,31,33,59,178,1.0
27,31,33,59,178,1.0
28,31,33,59,178,1.0
29,31,33,59,178,1.0
30,31,33,59,178,1.0
31,31,33,59,178,1.0
32,31,33,59,178,1.0
33,31,33,59,178,1.0
34,31,33,59,178,1.0
35,31,33,59,178,1.0
36,31,33,59,178,1.0
37,31,33,59,178,1.0
38,31,33,59,178,0.9
39,31,32,59,178,0.8
40,31,32,59,178,0.5
41,31,33,59,178,0.2
42,31,32,59,178,0.0
58,31,32,59,177,0.0
59,31,33,59,178,0.4
60,31,33,59,178,0.9
61,31,33,59,178,1.0
62,31,33,59,178,1.0
63,31,33,59,178,1.0
64,31,33,59,178,1.0
65,31,33,59,177,1.0
66,31,33,59,177,1.0
67,31,33,59,178,1.0
68,31,33,59,178,1.0
69,31,33,59,178,1.0
70,31,33,59,178,1.0
71,31,33,59,178,1.0
72,31,33,59,177,0.8
73,31,33,58,177,0.4
74,31,32,60,177,0.0
85,31,31,58,177,0.0
86,31,33,59,178,0.4
87,31,33,59,178,0.9
88,31,33,59,178,1.0
89,31,33,59,178,1.0
90,31,33,59,178,1.0
91,31,33,59,177,1.0
92,31,33,59,177,1.0
93,31,33,59,178,1.0
94,31,33,59,178,1.0
95,31,33,59,178,1.0
96,31,33,59,178,1.0
97,31,33,59,178,1.0
98,31,33,59,178,1.0
99,31,33,59,178,1.0
100,31,33,59,178,1.0
101,31,33,59,178,1.0
102,31,33,59,178,1.0
103,31,33,59,178,1.0
104,31,33,59,178,1.0
105,31,33,59,178,1.0
106,31,33,59,178,1.0
107,31,33,59,178,1.0
108,31,33,59,178,1.0
109,31,33,58,178,1.0
110,31,33,59,178,1.0
111,31,33,59,178,1.0
112,31,33,59,178,1.0
113,31,33,59,178,1.0
114,31,33,59,178,1.0
115,31,33,59,178,1.0
116,31,33,59,178,1.0
117,31,33,59,178,1.0
118,31,33,59,178,0.8
119,31,33,58,178,0.6
120,31,33,59,178,0.3
121,31,33,58,178,0.1
6,32,33,59,177,0.1
7,32,33,58,177,0.6
8,32,33,59,177,1.0
9,32,33,59,178,1.0
10,32,33,59,178,1.0
11,32,33,59,178,1.0
12,32,33,59,178,1.0
13,32,33,59,178,1.0
14,32,33,59,178,1.0
15,32,33,59,178,1.0
16,32,33,59,178,1.0
17,32,33,59,178,1.0
18,32,33,59,178,1.0
19,32,33,59,178,1.0
20,32,33,59,178,1.0
21,32,33,59,178,1.0
22,32,33,59,178,1.0
23,32,33,59,178,1.0
24,32,33,59,178,1.0
25,32,33,59,178,1.0
26,32,33,59,178,1.0
27,32,33,59,178,1.0
28,32,33,59,178,1.0
29,32,33,59,178,1.0
30,32,33,59,178,1.0
31,32,33,59,178,1.0
32,32,33,59,178,1.0
33,32,33,59,178,1.0
34,32,33,59,178,1.0
35,32,33,59,178,1.0
36,32,33,59,178,0.9
37,32,33,59,178,0.7
38,32,33,59,178,0.4
39,32,33,58,178,0.2
40,32,32,59,178,0.0
59,32,33,59,178,0.2
60,32,33,59,178,0.8
61,32,33,59,177,1.0
62,32,33,59,177,1.0
63,32,33,59,178,1.0
64,32,33,59,178,1.0
65,32,33,59,178,1.0
66,32,33,59,178,1.0
67,32,33,59,178,1.0
68,32,33,59,178,1.0
69,32,33,59,178,1.0
70,32,33,59,178,1.0
71,32,33,59,178,0.9
72,32,33,59,177,0.4
73,32,32,58,177,0.0
85,32,32,59,177,0.0
86,32,33,59,177,0.5
87,32,33,59,178,1.0
88,32,33,59,178,1.0
89,32,33,59,178,1.0
90,32,33,59,178,1.0
91,32,33,59,178,1.0
92,32,33,59,178,1.0
93,32,33,59,178,1.0
94,32,33,59,178,1.0
95,32,33,59,178,1.0
96,32,33,59,178,1.0
97,32,33,59,178,1.0
98,32,33,59,178,1.0
99,32,33,59,178,1.0
100,32,33,59,178,1.0
101,32,33,59,178,1.0
102,32,33,59,178,1.0
103,32,33,59,178,1.0
104,32,33,59,178,1.0
105,32,33,59,178,1.0
106,32,33,59,178,1.0
107,32,33,59,178,1.0
108,32,33,59,178,1.0
109,32,33,58,178,1.0
110,32,33,59,178,1.0
111,32,33,59,178,1.0
112,32,33,59,178,1.0
113,32,33,59,178,1.0
114,32,33,59,178,1.0
115,32,33,59,178,0.9
116,32,33,59,178,0.7
117,32,33,59,178,0.5
118,32,33,59,178,0.2
119,32,32,58,177,0.1
6,33,32,59,177,0.2
7,33,32,59,178,0.8
8,33,33,59,178,1.0
9,33,33,59,178,1.0
10,33,33,59,178,1.0
11,33,33,59,178,1.0
12,33,33,59,178,1.0
13,33,33,59,178,1.0
14,33,33,59,178,1.0
15,33,33,59,178,1.0
16,33,33,59,178,1.0
17,33,33,59,178,1.0
18,33,33,59,178,1.0
19,33,33,59,178,1.0
20,33,33,59,178,1.0
21,33,33,59,178,1.0
22,33,33,59,178,1.0
23,33,33,59,177,1.0
24,33,33,59,177,1.0
25,33,33,59,178,1.0
26,33,33,59,178,1.0
27,33,33,59,178,1.0
28,33,33,59,178,1.0
29,33,33,59,178,1.0
30,33,33,59,178,1.0
31,33,33,59,178,0.9
32,33,33,59,178,0.9
33,33,33,58,177,0.8
34,33,33,58,178,0.7
35,33,33,59,178,0.5
36,33,33,59,178,0.3
37,33,33,59,178,0.1
38,33,33,58,178,0.0
59,33,33,58,178,0.1
60,33,33,59,178,0.6
61,33,33,59,178,1.0
62,33,33,59,177,1.0
63,33,33,59,178,1.0
64,33,33,59,178,1.0
65,33,33,59,178,1.0
66,33,33,59,178,1.0
67,33,33,59,178,1.0
68,33,33,59,178,1.0
69,33,33,59,178,1.0
70,33,33,59,178,0.9
71,33,33,59,178,0.5
72,33,33,59,178,0.1
85,33,33,59,178,0.1
86,33,33,59,178,0.7
87,33,33,59,178,1.0
88,33,33,59,178,1.0
89,33,32,59,178,1.0
90,33,33,59,177,1.0
91,33,33,59,177,1.0
92,33,32,58,177,1.0
93,33,33,58,178,1.0
94,33,33,59,178,1.0
95,33,33,59,178,1.0
96,33,33,59,178,1.0
97,33,33,59,178,1.0
98,33,33,59,178,1.0
99,33,33,59,178,1.0
100,33,33,59,178,1.0
101,33,33,59,178,1.0
102,33,33,59,177,1.0
103,33,33,59,178,1.0
104,33,33,59,178,1.0
105,33,33,59,178,1.0
106,33,33,59,178,1.0
107,33,33,59,178,1.0
108,33,33,58,177,1.0
109,33,33,58,177,1.0
110,33,33,59,178,1.0
111,33,33,59,178,0.9
112,33,33,59,178,0.8
113,33,33,58,178,0.7
114,33,33,59,178,0.5
115,33,33,59,178,0.3
116,33,33,58,177,0.1
117,33,31,58,178,0.0
6,34,32,59,177,0.2
7,34,33,59,177,0.7
8,34,33,59,178,0.9
9,34,33,59,177,0.9
10,34,33,59,177,0.9
11,34,33,59,178,0.9
12,34,33,59,178,0.9
13,34,33,59,178,0.9
14,34,33,59,177,0.9
15,34,33,59,178,0.9
16,34,33,59,178,0.9
17,34,33,59,178,0.9
18,34,33,59,178,0.9
19,34,33,59,178,0.9
20,34,33,59,178,0.9
